State of Charge (Start %),State of Charge (End %),Temperature (°C),Energy Consumed (kWh),Charging Rate (kW),Charging Duration (hours),Charging End Time,heure_connexion,heure_liberation,weekday,is_weekend,is_night,h_sin,h_cos,carbon_gco2,carbon_score,co2_total_g,user_lat,user_lon,zone_tarifaire,zone_norm
19.94692587515722,95.09672125231026,3.498381005989529,77.17272373807074,17.573025616919114,1.4091282763590154,2024-01-15 01:11:00,23,1,0,0,1,-0.25881904510252157,0.9659258262890681,160,0.853,12347.63579809132,36.75382328249687,10.215950517420733,1,0.5
24.3852455984819,88.82972948026371,14.276251340517549,62.19283345936647,20.452512310927712,0.5552103642000609,2024-01-15 02:54:00,2,2,0,0,1,0.49999999999999994,0.8660254037844387,115,0.985,7152.175847827144,36.82002803385418,10.15417448867084,1,0.5
25.118016109663355,59.04654073710448,37.10118843149111,5.775919735452496,33.74537926514628,1.8364567962319551,2024-01-15 06:20:00,4,6,0,0,1,0.8660254037844386,0.5000000000000001,115,0.985,664.2307695770371,36.83855528197948,10.191073552002589,1,0.5
52.44295176374061,82.42209464917141,-0.0328724734896948,53.81020176075347,22.344440296603008,0.513006350951944,2024-01-15 05:44:00,5,5,0,0,1,0.9659258262890683,0.25881904510252074,130,0.941,6995.326228897951,36.79289842588446,10.190717943415168,2,1.0
46.58776207592858,76.38049503488057,25.12730864719061,56.69330149715174,44.995222235265096,2.391852378811275,2024-01-15 08:38:00,6,8,0,0,0,1.0,6.123233995736766e-17,180,0.794,10204.794269487313,36.770077677907175,10.128208341509602,1,0.5
35.04453497731117,94.56359194190472,13.354387166466346,40.161421851143096,28.479962126485365,2.517973871979124,2024-01-15 10:14:00,7,10,0,0,0,0.9659258262890683,-0.25881904510252063,280,0.5,11245.198118320068,36.793272321031225,10.18796659161366,2,1.0
38.02384077001244,94.36765550022876,12.265243732279334,67.22515101988213,37.2360143567669,0.5046012170071925,2024-01-15 12:10:00,11,12,0,0,0,0.258819045102521,-0.9659258262890682,230,0.647,15461.784734572891,36.81120111565817,10.156853964489414,1,0.5
10.896089231058816,69.95912479845512,27.955437205015198,76.71844669022504,44.13745109144485,3.77490932141669,2024-01-15 14:25:00,10,14,0,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,19946.79613945851,36.816989633709795,10.179038975405636,2,1.0
75.85725205688395,92.36496167231005,20.465566167774167,60.96907588597162,6.682750854200964,2.4969601810931428,2024-01-15 17:00:00,14,17,0,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,13108.351315483898,36.78357568228281,10.152785257051738,1,0.5
27.014978040990016,55.861029409729085,3.4993413766720423,48.32460775397477,19.59383734315731,2.311636670944888,2024-01-15 15:54:00,13,15,0,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,9664.921550794954,36.763366255785954,10.211919164623364,1,0.5
25.201903407412274,96.7634420547716,0.947645050608024,65.54082473190631,31.858997698920543,1.1606546727693638,2024-01-15 18:14:00,17,18,0,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,24905.5133981244,36.847435955443075,10.129591718153497,1,0.5
89.87079040064869,93.90137525264328,34.08218775904674,67.43740257394747,16.09934851847499,1.8145610590347336,2024-01-15 20:28:00,18,20,0,0,0,-1.0,-1.8369701987210297e-16,450,0.0,30346.83115827636,36.78693119200195,10.193029702156338,1,0.5
60.727202748946425,61.20655136874687,29.11438026886234,30.80566200277668,18.97988934768992,1.0378600717476725,2024-01-15 23:40:00,22,23,0,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,6161.132400555336,36.7512079134953,10.151340643829535,1,0.5
43.886190846537644,81.46898348084524,-8.559081242956825,62.09565922628094,30.52868478649712,2.477935464885133,2024-01-15 21:38:00,19,21,0,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,27322.090059563612,36.792160779878785,10.184542214400047,2,1.0
27.678537866654462,92.57272070890085,13.194479356064214,28.864060959229157,38.34408586043845,2.113671385265924,2024-01-15 23:29:00,21,23,0,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,8659.218287768746,36.79211032557976,10.246634948479544,1,0.5
58.60908208265877,71.21956042362135,15.418433423035204,33.370542026215475,41.92916859260739,2.4863752525971208,2024-01-16 01:34:00,23,1,1,0,1,-0.25881904510252157,0.9659258262890681,160,0.853,5339.286724194476,36.82511074895031,10.201362228669991,1,0.5
29.666501463197683,99.8568507681671,2.5942497264893376,73.09045077014305,30.388803808157416,1.7540479473185384,2024-01-16 01:18:00,23,1,1,0,1,-0.25881904510252157,0.9659258262890681,160,0.853,11694.472123222888,36.82745371447322,10.184517436261869,1,0.5
23.69485787229742,56.10531021153972,25.10961224820208,26.992344080966543,46.58137118308024,3.548983525567543,2024-01-16 02:20:00,22,2,1,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,5398.468816193308,36.80661312667259,10.197674838223426,2,1.0
81.1021620402358,92.83360459772088,36.82658398230539,42.29018026674148,37.806096359579605,2.012292994982237,2024-01-16 04:39:00,2,4,1,0,1,0.49999999999999994,0.8660254037844387,115,0.985,4863.37073067527,36.816698949514034,10.247226940397194,1,0.5
14.364249190360638,80.38540836870507,34.95455887605409,30.036118378192803,13.372949045558247,1.6434822524313395,2024-01-16 05:06:00,3,5,1,0,1,0.7071067811865475,0.7071067811865476,110,1.0,3303.9730216012085,36.80602953665192,10.211009085873675,1,0.5
56.66366372880108,73.29028271679678,16.830516164835082,10.386093782293678,47.76649443710824,1.2425644202586024,2024-01-16 06:00:00,4,6,1,0,1,0.8660254037844386,0.5000000000000001,115,0.985,1194.4007849637728,36.81132784504894,10.178931551373084,2,1.0
35.421950002135304,88.85354956614376,34.297789398053226,45.71947918248383,47.84255660041194,2.872161730269349,2024-01-16 09:18:00,6,9,1,0,0,1.0,6.123233995736766e-17,180,0.794,8229.50625284709,36.80078039519256,10.189069942941535,2,1.0
51.18826307688968,63.46582475528865,14.205489919727103,24.59962969556764,11.820175787578869,2.0078608677549403,2024-01-16 08:31:00,6,8,1,0,0,1.0,6.123233995736766e-17,180,0.794,4427.933345202175,36.794654514578994,10.16977606011757,2,1.0
37.682102722139774,81.9072284186087,0.1669976050643421,52.71641215020086,6.422556538989332,0.5628169402063448,2024-01-16 12:35:00,12,12,1,0,0,1.2246467991473532e-16,-1.0,210,0.706,11070.44655154218,36.7726596600559,10.139316856858269,1,0.5
85.9024619599349,91.27822446726908,37.52882264494277,68.25299905062542,29.208426798948363,1.6319957436277532,2024-01-16 14:13:00,12,14,1,0,0,1.2246467991473532e-16,-1.0,210,0.706,14333.129800631337,36.77670629167211,10.225261442490279,1,0.5
32.61238657309413,65.16007356921413,17.596802362332962,56.42022999086558,25.40285241085352,0.8288732839363397,2024-01-16 15:13:00,14,15,1,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,12130.349448036099,36.83174893792221,10.246093593777116,1,0.5
89.8386106965979,97.49538046654772,32.57385369012299,52.90446366869147,15.572055588337298,1.5469560347093554,2024-01-16 14:48:00,13,14,1,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,10580.892733738294,36.79901624259517,10.195549147230688,2,1.0
40.92338001382405,83.06868681876806,-6.550323205012361,1.356731546885289,16.26758640521298,1.5712045852380068,2024-01-16 18:03:00,16,18,1,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,393.4521485967338,36.82131510328843,10.201218030709143,1,0.5
29.614363227382576,88.37842811530948,14.240494893531343,55.78297746472087,46.33334189802024,1.37679715607362,2024-01-16 18:17:00,16,18,1,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,16177.063464769053,36.759381297740994,10.186637306354566,1,0.5
77.48514337130472,88.66543213628108,33.7293207659469,16.67359945711931,32.99482958919536,1.809282615508712,2024-01-16 19:54:00,18,19,1,0,0,-1.0,-1.8369701987210297e-16,450,0.0,7503.119755703689,36.80029288971508,10.182667261175686,2,1.0
76.55821189990698,81.58200949625066,4.206090638748936,13.280712325754468,59.14854488775761,1.7614413222294734,2024-01-16 19:57:00,18,19,1,0,0,-1.0,-1.8369701987210297e-16,450,0.0,5976.320546589511,36.83290536736242,10.200296927522361,1,0.5
49.301060486496944,73.24351852996135,12.254928644869278,64.94285706525936,49.319128854525374,3.6367947005783794,2024-01-17 01:57:00,22,1,2,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,12988.571413051872,36.73883307311793,10.206849868090025,0,0.0
77.27588158438571,95.74723144237556,1.6535023008047476,46.55965371578422,35.776000248726106,1.6657565361852955,2024-01-17 02:20:00,0,2,2,0,1,0.0,1.0,130,0.941,6052.754983051949,36.75679854693034,10.242762164494808,0,0.0
64.28041814613954,82.38389625223746,30.593877927821687,54.88401335852117,6.98513680525674,1.8867705056862327,2024-01-17 04:13:00,2,4,2,0,1,0.49999999999999994,0.8660254037844387,115,0.985,6311.661536229935,36.77693467786948,10.182643540005381,1,0.5
82.91258265105539,90.83107621463682,6.7863533910958935,13.726133739305284,12.48400854700609,5.722811693058858,2024-01-17 06:19:00,0,6,2,0,1,0.0,1.0,130,0.941,1784.397386109687,36.76234494977609,10.164132455801704,1,0.5
55.29384158305011,90.0971146794724,3.2051027160505488,74.2197558575455,3.5666530370869136,2.8291553779805483,2024-01-17 06:10:00,3,6,2,0,1,0.7071067811865475,0.7071067811865476,110,1.0,8164.173144330004,36.855944047966226,10.130728886875776,1,0.5
22.542508411280863,84.67236204491557,6.7417676444803085,20.581387676280656,37.02662574504806,1.536944425840643,2024-01-17 05:58:00,4,5,2,0,1,0.8660254037844386,0.5000000000000001,115,0.985,2366.8595827722756,36.81142683266462,10.203380390388412,1,0.5
46.32842585884544,52.15170916533472,6.876897281568692,36.047577386304056,49.85189638729916,1.645779959820823,2024-01-17 08:36:00,6,8,2,0,0,1.0,6.123233995736766e-17,180,0.794,6488.56392953473,36.82351870833558,10.202474084611561,1,0.5
58.968752752506965,81.66823961304,-9.56906362005498,31.73575031358406,11.129872762551232,1.96195761837512,2024-01-17 08:51:00,6,8,2,0,0,1.0,6.123233995736766e-17,180,0.794,5712.435056445131,36.79981974698455,10.172537211982903,2,1.0
17.189637655147195,57.13538346069592,12.326389479259715,64.5382469650896,17.56016007058113,3.970999800756029,2024-01-17 08:39:00,4,8,2,0,1,0.8660254037844386,0.5000000000000001,115,0.985,7421.898400985304,36.79589704753728,10.148433094272788,1,0.5
25.52830137336865,73.36154763754071,-2.134070301936488,41.5686202547537,27.876882761572915,2.534327206990629,2024-01-17 11:15:00,8,11,2,0,0,0.8660254037844387,-0.4999999999999998,310,0.412,12886.272278973645,36.75800577434047,10.180763517290728,1,0.5
41.11182645121117,63.0261598722875,18.00012703193646,34.375669740166174,3.806546848260664,3.14574570749033,2024-01-17 13:16:00,10,13,2,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,8937.674132443206,36.797744879117566,10.156424317975551,1,0.5
30.06718877773716,90.2070511207323,20.98749334177654,12.118093232455848,7.997038341783679,2.8544938427036954,2024-01-17 14:59:00,12,14,2,0,0,1.2246467991473532e-16,-1.0,210,0.706,2544.799578815728,36.78365523364565,10.153237192333807,1,0.5
60.60395556948446,71.95417880149918,33.54745431599779,48.27254828512783,43.142319817212005,3.649578321999032,2024-01-17 12:30:00,8,12,2,0,0,0.8660254037844387,-0.4999999999999998,310,0.412,14964.489968389627,36.832237717728766,10.178403617456148,1,0.5
29.476011117716563,87.34323555672688,22.883741256432277,26.4021039498391,47.75905348319621,0.9580223408018254,2024-01-17 14:08:00,13,14,2,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,5280.4207899678195,36.84073305599973,10.149958288040198,1,0.5
55.80982585519321,60.03055717875766,-4.373660484360055,54.62699762686274,27.773067432070523,2.231225791454563,2024-01-17 14:50:00,12,14,2,0,0,1.2246467991473532e-16,-1.0,210,0.706,11471.669501641176,36.85049736146723,10.188899468657572,1,0.5
27.56248158524955,63.29227669048761,37.899071590588136,69.44996147928137,49.4167326886436,1.0662067473464614,2024-01-17 16:34:00,15,16,2,0,0,-0.7071067811865471,-0.7071067811865479,240,0.618,16667.990755027527,36.832076558183836,10.199739775282191,1,0.5
62.24698007651001,82.888930350227,36.088928883769846,13.66384250802366,14.33045702276969,0.7991338052061846,2024-01-17 19:41:00,18,19,2,0,0,-1.0,-1.8369701987210297e-16,450,0.0,6148.7291286106465,36.77302309042119,10.140452647139847,1,0.5
28.461230838653726,49.09641537645538,32.538820532000145,79.46231190835228,25.4125201652172,2.895348986072257,2024-01-17 20:30:00,17,20,2,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,30195.678525173866,36.81718878452417,10.153291892921283,1,0.5
59.93105266224815,69.52130643027168,28.898031697778837,26.615202038752912,22.743966622605768,1.3179175040508335,2024-01-17 22:57:00,21,22,2,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,7984.560611625873,36.75344384647969,10.16170171884693,1,0.5
14.367222164095724,93.02253678331718,22.189261165233205,19.89879895108544,33.63605071304322,1.8496720908513216,2024-01-18 03:33:00,1,3,3,0,1,0.25881904510252074,0.9659258262890683,120,0.971,2387.8558741302527,36.78227054537151,10.169470415263108,1,0.5
19.64174718336392,65.46861812315663,-8.675996097347834,25.1008625389698,24.43460764935305,3.775303416191173,2024-01-18 04:19:00,0,4,3,0,1,0.0,1.0,130,0.941,3263.112130066074,36.7631039590131,10.152364880055268,1,0.5
64.15663500524101,65.40054488526368,26.17562590446412,30.184684241437047,40.18246010654073,2.9714279747215,2024-01-18 05:02:00,2,5,3,0,1,0.49999999999999994,0.8660254037844387,115,0.985,3471.2386877652602,36.797226566656846,10.256153248429934,0,0.0
41.89272736540871,95.37829796681748,36.03515006018003,15.342120681093242,43.49684995974235,3.3924522509710866,2024-01-18 07:07:00,3,7,3,0,1,0.7071067811865475,0.7071067811865476,110,1.0,1687.6332749202566,36.79949600015369,10.232379085990425,1,0.5
51.19126735473256,66.23084709485897,6.872874117919974,60.26038300407493,31.22297313743316,3.030396835550412,2024-01-18 07:39:00,4,7,3,0,1,0.8660254037844386,0.5000000000000001,115,0.985,6929.944045468617,36.827035033205775,10.23650306085447,1,0.5
58.40045758268339,65.01799108616504,23.05944662777797,5.650181738384828,11.667438213057288,0.6399514507924429,2024-01-18 11:31:00,10,11,3,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,1469.0472519800553,36.81762475003843,10.192171105471719,2,1.0
15.973834415845005,62.9312696243236,-9.469038376152003,61.46067458832575,31.65043077258852,2.469784373228879,2024-01-18 11:34:00,9,11,3,0,0,0.7071067811865476,-0.7071067811865475,290,0.471,17823.59563061447,36.85209984582297,10.19549138723146,1,0.5
45.88552782646099,90.42239600795594,21.276982361679877,41.57891512365271,35.41810599547556,1.0769985933129254,2024-01-18 12:46:00,11,12,3,0,0,0.258819045102521,-0.9659258262890682,230,0.647,9563.150478440124,36.858087679222486,10.178668224807664,1,0.5
42.99230053892738,50.440450369675816,8.199106994886627,29.697898464844947,32.30310225795641,3.9196356376575463,2024-01-18 15:42:00,11,15,3,0,0,0.258819045102521,-0.9659258262890682,230,0.647,6830.516646914338,36.82396673774194,10.154550340857039,1,0.5
28.898519624791028,57.73534409312983,4.485795959215874,72.71574852972469,32.25343212250283,0.6821324319309614,2024-01-18 15:49:00,15,15,3,0,0,-0.7071067811865471,-0.7071067811865479,240,0.618,17451.779647133924,36.74366190786382,10.205561552162216,1,0.5
73.65740811728803,93.02610697458002,7.685197904873899,61.92710360384021,25.27459825729891,0.7984037862290121,2024-01-18 15:44:00,14,15,3,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,13314.327274825644,36.810211657427004,10.126104040550059,1,0.5
50.08944938648692,74.78962116495197,37.20721923843083,78.95506101572013,41.30756664038859,3.796562675515384,2024-01-18 17:52:00,14,17,3,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,16975.33811837983,36.80931859688157,10.132612491917547,1,0.5
29.08564191565545,78.12984431226614,6.233313953621948,37.28701875736325,29.148826227508486,1.9047180148348133,2024-01-18 21:16:00,19,21,3,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,16406.28825323983,36.72430968498431,10.126334601887244,0,0.0
32.50685926451319,89.84464823529999,-3.311599169989914,72.09484050132289,7.424169715513885,2.0228182434483357,2024-01-18 22:54:00,20,22,3,0,0,-0.8660254037844386,0.5000000000000001,380,0.206,27396.039390502698,36.789420638395896,10.240502919158041,1,0.5
18.32067912471357,81.15356977414737,18.95955581826692,65.75133335346975,42.51413254693079,0.8762452298830018,2024-01-18 23:22:00,22,23,3,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,13150.266670693949,36.814597130648224,10.175612981051694,2,1.0
23.344139229666805,68.13930114934985,27.28334185780242,33.39817875530706,14.420929224434923,2.4550069759789315,2024-01-19 01:50:00,23,1,4,0,1,-0.25881904510252157,0.9659258262890681,160,0.853,5343.70860084913,36.76399281660621,10.224077651377328,1,0.5
70.98136180299576,94.37776504731777,38.45202722070744,46.5117702649118,10.481223831096187,2.8093466210082094,2024-01-19 02:51:00,0,2,4,0,1,0.0,1.0,130,0.941,6046.530134438534,36.8325689046069,10.209525392454992,1,0.5
51.814911293300895,76.07639192771855,10.74680104545826,74.54048485931233,16.935868935365697,3.5910798729146616,2024-01-19 03:48:00,0,3,4,0,1,0.0,1.0,130,0.941,9690.263031710603,36.81480615717538,10.139754841917874,1,0.5
65.22042875296964,88.65894891293276,4.719933351279762,53.83827205577136,25.60597779167056,0.9481929847390816,2024-01-19 02:57:00,2,2,4,0,1,0.49999999999999994,0.8660254037844387,115,0.985,6191.401286413707,36.777366862886666,10.207570190284562,1,0.5
24.87475155858137,58.71010168215999,45.75334767132824,76.49931986653537,37.44551097801787,3.007714521664014,2024-01-19 06:30:00,3,6,4,0,1,0.7071067811865475,0.7071067811865476,110,1.0,8414.92518531889,36.80665877938898,10.182228727424134,2,1.0
42.52683279726473,64.39746848163185,5.264035651558466,5.614874084822165,18.561165291353888,2.4596015464435803,2024-01-19 08:32:00,6,8,4,0,0,1.0,6.123233995736766e-17,180,0.794,1010.6773352679896,36.83051694410293,10.21989436061884,1,0.5
14.542459140504551,87.11111918933997,-5.861573323905558,21.580915527008145,32.631930630337024,1.2655236873891065,2024-01-19 10:50:00,9,10,4,0,0,0.7071067811865476,-0.7071067811865475,290,0.471,6258.465502832362,36.771717384508,10.181210282904013,1,0.5
48.444748344060486,92.49696553778732,36.81082491098743,49.5455465707554,27.007663464458027,0.6749395027714313,2024-01-19 11:39:00,10,11,4,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,12881.842108396404,36.81232878814137,10.157432404848075,1,0.5
78.36258956686292,91.25000145077829,-1.7144756464186806,71.12558827151543,14.167129141388296,0.8234738515861253,2024-01-19 15:58:00,15,15,4,0,0,-0.7071067811865471,-0.7071067811865479,240,0.618,17070.141185163702,36.80304677594538,10.220420262672787,1,0.5
60.71131119139218,67.30386447899235,16.976171076313854,5.746444809429853,7.007637736562545,0.5810295603537152,2024-01-19 19:27:00,18,19,4,0,0,-1.0,-1.8369701987210297e-16,450,0.0,2585.900164243434,36.78302112532518,10.157041730165906,1,0.5
75.78098420909689,97.16335944186612,13.520221296228211,9.737039612310449,3.645282258602781,3.070307175368709,2024-01-19 20:46:00,17,20,4,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,3700.0750526779707,36.8031883210292,10.235536419724255,1,0.5
11.083545913952166,74.4052795934412,13.919159881889572,63.83060874636528,38.13906947158999,2.4586525201777665,2024-01-19 19:59:00,17,19,4,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,24255.631323618807,36.83110743511974,10.151309034349643,1,0.5
38.584757552644014,78.14300037423867,34.422203587940146,72.94802476319454,14.790119300536766,3.757952843891181,2024-01-19 22:54:00,19,22,4,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,32097.130895805596,36.820393909879556,10.176012850574292,2,1.0
66.19996585752617,78.69730898608768,-3.5252079868623687,21.097847217832147,37.26275518553577,3.468062457867462,2024-01-20 00:52:00,21,0,5,1,1,-0.7071067811865477,0.7071067811865474,300,0.441,6329.354165349644,36.81487287293177,10.208387452760684,1,0.5
63.04816280361352,97.7190613489558,-4.119519404011887,58.7914423257815,34.24176571321428,2.4717227683053737,2024-01-19 22:49:00,20,22,4,0,0,-0.8660254037844386,0.5000000000000001,380,0.206,22340.74808379697,36.81666712375648,10.181728524949545,2,1.0
17.729717562967462,82.79136169634214,17.14920107046611,65.18392768549774,38.57770532755983,2.408337111546665,2024-01-20 00:17:00,21,0,5,1,1,-0.7071067811865477,0.7071067811865474,300,0.441,19555.178305649322,36.86713130684454,10.208105940597482,1,0.5
61.84883271010332,64.36786853814274,9.6879735645313,72.54995630814713,35.112702584459015,0.3599172409276058,2024-01-20 03:50:00,3,3,5,1,1,0.7071067811865475,0.7071067811865476,110,1.0,7980.495193896184,36.792434074361,10.214610818723864,1,0.5
55.28433248688425,93.58373877917836,24.24837181931027,57.55690005797869,13.036283136136436,3.3415037801842224,2024-01-20 03:39:00,0,3,5,1,1,0.0,1.0,130,0.941,7482.397007537229,36.740456761434984,10.19351592053796,1,0.5
16.00498510621164,70.4098916045716,35.80057735935224,21.030519654584147,8.332992518212054,2.84441668585701,2024-01-20 05:38:00,2,5,5,1,1,0.49999999999999994,0.8660254037844387,115,0.985,2418.509760277177,36.80498189377115,10.1855636398957,2,1.0
90.69939969167524,91.81780236135606,39.911736178054056,16.47214029543078,22.114456814246758,1.7717153171269555,2024-01-20 06:41:00,4,6,5,1,1,0.8660254037844386,0.5000000000000001,115,0.985,1894.2961339745398,36.79097442872469,10.182854975678165,2,1.0
18.93648977863772,51.58666808369004,4.6909699785736425,78.30687812670662,11.811002501678058,2.400157460171667,2024-01-20 07:09:00,4,7,5,1,1,0.8660254037844386,0.5000000000000001,115,0.985,9005.290984571262,36.777135104219234,10.237280390015549,1,0.5
52.90034739238265,72.17599402379142,2.03733962078266,38.59965910016511,31.47135995232412,3.9114147215836215,2024-01-20 07:23:00,3,7,5,1,1,0.7071067811865475,0.7071067811865476,110,1.0,4245.962501018163,36.79332431434594,10.132710341865195,1,0.5
13.354201357160642,65.43262383674566,37.665443163360855,26.566509231569366,43.375916432063285,1.0655562561532388,2024-01-20 09:31:00,8,9,5,1,0,0.8660254037844387,-0.4999999999999998,310,0.412,8235.617861786504,36.81194015287653,10.17745532646717,2,1.0
62.42090098406074,91.38325835262438,4.619965681193786,23.02231536206597,6.999032822023879,2.64563739765335,2024-01-20 08:54:00,6,8,5,1,0,1.0,6.123233995736766e-17,180,0.794,4144.016765171875,36.791415498980726,10.163977193596152,1,0.5
42.03630469453958,99.21085072823868,-6.2488619963562,58.09105214274015,7.069653277241604,2.6494030406185662,2024-01-20 10:38:00,7,10,5,1,0,0.9659258262890683,-0.25881904510252063,280,0.5,16265.494599967244,36.777684868551006,10.108373069224019,0,0.0
37.26698194802374,70.74768658360593,7.957659565172058,63.29716818793051,30.686694797486908,0.8335445839843811,2024-01-20 14:53:00,14,14,5,1,0,-0.4999999999999997,-0.8660254037844388,215,0.691,13608.891160405059,36.78270647911877,10.214947736784708,1,0.5
32.27555920443467,58.86833854431998,37.19955857157731,21.002230102472843,26.2327228750375,1.8634359746913332,2024-01-20 15:51:00,13,15,5,1,0,-0.2588190451025208,-0.9659258262890683,200,0.735,4200.446020494569,36.73784139879957,10.181912454620067,1,0.5
22.320229882583984,89.40895162500289,-1.5247863712947982,36.3229254401527,19.413529706676293,2.005413957626917,2024-01-20 14:03:00,12,14,5,1,0,1.2246467991473532e-16,-1.0,210,0.706,7627.814342432067,36.814044532450644,10.12615896509116,1,0.5
17.565958896665308,99.9408172627621,10.837702741330595,65.45087828663634,47.4435191653886,3.919259958790604,2024-01-20 15:12:00,11,15,5,1,0,0.258819045102521,-0.9659258262890682,230,0.647,15053.702005926358,36.74600780116601,10.170666605957804,1,0.5
48.0560017004394,81.16068391004717,11.796331097082197,46.92333914698138,38.70199053243804,2.219335715828513,2024-01-20 16:43:00,14,16,5,1,0,-0.4999999999999997,-0.8660254037844388,215,0.691,10088.517916600997,36.790316360998766,10.199768870249635,1,0.5
43.72609898965084,96.35537303727936,-7.46238544382611,57.859669994397166,40.17499281083346,3.1047758548325763,2024-01-20 19:39:00,16,19,5,1,0,-0.8660254037844384,-0.5000000000000004,290,0.471,16779.304298375177,36.85866618032364,10.149775790565954,1,0.5
36.57910927172929,44.08637268371391,-6.698703624027615,25.892596490424456,23.43530217692562,2.5747030476463624,2024-01-20 21:39:00,19,21,5,1,0,-0.9659258262890684,0.2588190451025203,440,0.029,11392.74245578676,36.836331831739464,10.164820449043631,1,0.5
73.79002998161442,95.2886288860187,26.153668674740423,65.89861180142826,39.459358758943125,2.155199155869485,2024-01-20 22:03:00,19,22,5,1,0,-0.9659258262890684,0.2588190451025203,440,0.029,28995.389192628434,36.846074106289045,10.182302151480238,1,0.5
58.04787058173361,66.32789090836553,-9.97026209786713,18.869451407961307,44.01084818756358,3.9854596060069554,2024-01-20 23:01:00,19,23,5,1,0,-0.9659258262890684,0.2588190451025203,440,0.029,8302.558619502975,36.840357821935434,10.167377725054518,1,0.5
63.6212275771028,82.11490616846856,-5.390181107833149,77.34671417127635,7.85189464136765,1.8165242448030536,2024-01-21 01:15:00,23,1,6,1,1,-0.25881904510252157,0.9659258262890681,160,0.853,12375.474267404215,36.821380028390315,10.189683891685908,2,1.0
39.60719965721378,85.42662634465816,-9.30311606449408,31.73110320047439,68.54260187297076,2.64898293412186,2024-01-21 02:53:00,0,2,6,1,1,0.0,1.0,130,0.941,4125.0434160616705,36.829642178460304,10.206039328217644,1,0.5
10.86844432855906,72.77003285819575,-8.037420442484514,41.27067550637497,6.792363387650859,3.4909127560735143,2024-01-21 04:53:00,1,4,6,1,1,0.25881904510252074,0.9659258262890683,120,0.971,4952.481060764996,36.83738316486348,10.173132571746903,1,0.5
89.07810182357422,96.16384199258748,11.050774885480116,41.95057477332522,39.25700470430688,1.020998813824791,2024-01-21 02:30:00,1,2,6,1,1,0.25881904510252074,0.9659258262890683,120,0.971,5034.068972799027,36.77923710262123,10.224447032723479,1,0.5
19.46391120325772,67.77212935880982,-6.860000383855454,46.412062022825936,28.155322376505964,0.851404001814604,2024-01-21 04:41:00,3,4,6,1,1,0.7071067811865475,0.7071067811865476,110,1.0,5105.326822510853,36.793770471370664,10.225366425123413,1,0.5
33.347001876837226,84.36688507744745,29.298692119115717,21.409576368254196,24.625701062345183,2.688747405717744,2024-01-21 07:25:00,4,7,6,1,1,0.8660254037844386,0.5000000000000001,115,0.985,2462.1012823492324,36.832377880339855,10.168638938032425,1,0.5
57.08432709765952,88.92940041903762,3.2442471291325976,54.99600399457137,23.093104580170717,1.2462496848105056,2024-01-21 06:19:00,5,6,6,1,1,0.9659258262890683,0.25881904510252074,130,0.941,7149.480519294278,36.726831427210755,10.162364783305792,0,0.0
77.5878565014895,99.5840325558417,-9.7331719540477,7.739028453603041,36.45383942466944,2.1044905591572047,2024-01-21 08:50:00,6,8,6,1,0,1.0,6.123233995736766e-17,180,0.794,1393.0251216485474,36.851899842477195,10.131574810445015,1,0.5
35.53501680990728,91.07521077036716,-9.30581701543396,11.48343148800489,21.479901891293174,3.621537943128784,2024-01-21 07:44:00,4,7,6,1,1,0.8660254037844386,0.5000000000000001,115,0.985,1320.5946211205624,36.823093961926226,10.177702920050818,2,1.0
27.5521263709905,68.84943482879109,34.20946138998912,27.61163115157696,41.06408281007833,2.1747180096332643,2024-01-21 12:21:00,10,12,6,1,0,0.49999999999999994,-0.8660254037844387,260,0.559,7179.02409941001,36.81311522967272,10.20487153660399,1,0.5
42.74181829169473,88.23131388421965,-2.2583171498135663,15.254170728009932,6.762530033811055,3.308464005125461,2024-01-21 10:37:00,7,10,6,1,0,0.9659258262890683,-0.25881904510252063,280,0.5,4271.167803842781,36.77560194150073,10.13621015181795,1,0.5
